Symbol,Name,Sector,Industry,Exchange,ETF,Winners 1,Winners 1 First Seen,Winners 5,Winners 5 First Seen,Winners 10,Winners 10 First Seen,Winners 30,Winners 30 First Seen,Winners 50,Winners 50 First Seen,Winners 70,Winners 70 First Seen,Winners 100,Winners 100 First Seen,Loosers 1,Loosers 1 First Seen,Loosers 5,Loosers 5 First Seen,Loosers 10,Loosers 10 First Seen,Loosers 30,Loosers 30 First Seen,Loosers 50,Loosers 50 First Seen,Loosers 70,Loosers 70 First Seen,Loosers 100,Loosers 100 First Seen,Random 1,Random 1 First Seen,Random 5,Random 5 First Seen,Random 10,Random 10 First Seen,Random 30,Random 30 First Seen,Random 50,Random 50 First Seen,Random 70,Random 70 First Seen,Random 100,Random 100 First Seen,Random 120,Random 120 First Seen,Screener,Screener Max,Screener First Seen,Screener First Seen Close,Financials Market Cap,Financials Total Cash,Financials Total Debt,Financials Quick Ratio,Financials Current Ratio,Financials Total Revenue,Financials Debt To Equity,Financials Return On Assets,Financials Return On Equity,Financials Free Cashflow,Financials Operating Cashflow
LIDR,"AEye, Inc.",Technology,Software - Infrastructure,NCM,XLK,0,,3,2024-02-27 06:16:52.508807,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 5,Winners 5,2024-02-27 06:16:52.508807,1.649999976158142,84885920,19210000,2504000,1.817,1.928,236000,24.592,-0.6185,-2.22896,-12285875,-26537000
LIDRW,"AEye, Inc.",Technology,Software - Infrastructure,NCM,XLK,18,2024-04-12 17:14:09.515571,0,,0,,0,,0,,0,,0,,4,2024-06-17 13:34:25.313839,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Winners 1,2024-04-12 17:14:09.515571,0.0102000003680586,,19210000,2504000,1.817,1.928,236000,24.592,-0.6185,-2.22896,-12285875,-26537000
LIF,"Life360, Inc.",Technology,Software - Application,NMS,XLK,0,,0,,0,,0,,0,,1,2025-05-14 06:35:39.854489,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,81,2024-11-21 06:34:47.913622,26,2024-12-03 06:36:48.073774,21,2025-07-17 06:45:37.922290,0,,"Winners 70,Random 50,Random 70,Random 100",Random 50,2024-11-21 06:34:47.913622,42.22999954223633,5651644928,168852000,634000,3.031,3.378,396880992,0.168,0.0011999999,0.031159999,31525624,33984000
LIFX,"Life360, Inc.",Technology,Software - Application,PNK,XLK,0,,0,,3,2024-03-29 06:17:55.223635,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,98,2024-03-22 06:18:09.470951,0,,0,,0,,0,,0,,"Winners 10,Random 10",Random 10,2024-03-22 06:18:09.470951,8.75,5651645440,168852000,634000,3.031,3.378,396880992,0.168,0.0011999999,0.031159999,31525624,33984000
LILA,Liberty Latin America Ltd.,Communication Services,Telecom Services,NMS,XLC,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-11-08 06:31:30.636371,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 10,Loosers 10,2024-11-08 06:31:30.636371,8.239999771118164,1569910784,580000000,8749800448,0.798,1.076,4409699840,779.84,0.031089999,-0.68263,376724992,741900032
LILAK,Liberty Latin America Ltd.,Communication Services,Telecom Services,NMS,XLC,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-11-08 06:31:30.636371,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 10,Loosers 10,2024-11-08 06:31:30.636371,8.130000114440918,1569913472,580000000,8749800448,0.798,1.076,4409699840,779.84,0.031089999,-0.68263,376724992,741900032
LIMFF,Skycap Investment Holdings Inc.,Financial Services,Asset Management,PNK,XLF,5,2024-07-17 06:27:53.464121,0,,0,,0,,0,,0,,0,,11,2024-07-20 17:53:10.485924,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Loosers 1,2024-07-17 06:27:53.464121,0.0599999986588954,5704031,13421525,49881,20.623,21.357,88819,0.339,-0.33620998,0.7087,-3375635,-4160683
LINC,Lincoln Educational Services Corporation,Consumer Defensive,Education & Training Services,NMS,XLP,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2025-08-12 06:44:25.101836,0,,0,,0,,0,,0,,63,2024-02-14 06:18:03.558771,164,2024-03-02 06:18:36.905689,0,,0,,0,,0,,"Loosers 30,Random 10,Random 30",Random 30,2024-02-14 06:18:03.558771,9.84000015258789,750329024,28655000,176300992,0.914,1.039,454204000,99.168,0.028499998,0.07041,-29141376,35862000
LINK,"Interlink Electronics, Inc.",Technology,Electronic Components,NCM,XLK,0,,1,2024-10-28 06:31:50.691289,5,2024-12-09 21:35:27.613574,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,27,2025-06-30 06:43:06.673661,0,,0,,0,,0,,0,,"Winners 5,Winners 10,Random 10",Random 10,2024-10-28 06:31:50.691289,4.760000228881836,62637732,2585000,1045000,2.654,4.016,11219000,10.701,-0.09956,-0.1875,-194500,-860000
LINRF,Liontown Resources Limited,Basic Materials,Other Industrial Metals & Mining,PNK,XLB,0,,1,2023-12-20 06:14:56.579812,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 5,Winners 5,2023-12-20 06:14:56.579812,1.1799999475479126,1339507968,192872000,844281984,0.456,0.808,100635000,111.365,-0.02271,-0.06303,-799318976,-64984000
LIPO,Lipella Pharmaceuticals Inc.,Healthcare,Biotechnology,NCM,XLV,5,2024-07-29 20:10:32.230963,2,2024-07-29 13:34:21.812901,0,,0,,0,,0,,0,,2,2024-03-06 00:57:44.010330,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Winners 5,Loosers 1",Winners 1,2024-03-06 00:57:44.010330,0.8080000281333923,2457070,4225012,23997,5.549,6.209,519867,0.588,-0.81174004,-1.54536,-2100415,-3988435
LITM,Snow Lake Resources Ltd.,Basic Materials,Other Industrial Metals & Mining,NCM,XLB,2,2024-12-19 06:31:39.031818,0,,0,,0,,0,,0,,0,,3,2024-07-24 20:11:17.053346,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Loosers 1,2024-07-24 20:11:17.053346,0.6200000047683716,32779878,28396150,14612,2.567,2.69,,0.029,-0.08462,-0.18289,-2439368,-3997891
LIVN,LivaNova PLC,Healthcare,Medical Devices,NMS,XLV,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2025-02-26 06:34:02.628497,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 50,Loosers 50,2025-02-26 06:34:02.628497,41.70000076293945,2666717696,593638016,482779008,0.984,1.289,1309329024,42.996,0.05124,-0.17867,852396352,216587008
LIXT,"Lixte Biotechnology Holdings, Inc.",Healthcare,Biotechnology,NCM,XLV,0,,1,2024-10-30 06:37:33.434282,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 5,Winners 5,2024-10-30 06:37:33.434282,2.109999895095825,14621327,887212,0,1.652,1.843,,,-0.99791,-2.1320798,-1426660,-2612238
LKNCY,Luckin Coffee Inc.,Consumer Cyclical,Restaurants,PNK,XLY,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,2025-03-09 20:43:52.996180,0,,0,,0,,0,,Random 30,Random 30,2025-03-09 20:43:52.996180,29.979999542236328,10804572160,7409815040,6172419072,0.992,1.625,41018191872,40.951,0.13069001,0.30413,5440679424,6401594880
LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,NMS,XLY,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,2024-07-25 13:34:54.225433,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 50,Loosers 50,2024-07-25 13:34:54.225433,36.02999877929688,7579851264,289000000,5920999936,0.575,1.814,14046000128,90.494,0.05031,0.11208,526124992,948000000
LLKKF,Lake Resources NL,Basic Materials,Other Industrial Metals & Mining,OQB,XLB,5,2024-06-06 20:12:29.286439,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-06-06 20:12:29.286439,0.0498999990522861,55725052,22559562,2009975,1.386,1.517,6670329,1.239,-0.12633,-0.19964,-20381520,-24834844
LMB,"Limbach Holdings, Inc.",Industrials,Building Products & Equipment,NCM,XLI,0,,0,,0,,0,,0,,0,,1,2024-11-07 06:30:14.623521,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 100,Winners 100,2024-11-07 06:30:14.623521,93.79000091552734,1329989632,38940000,54386000,1.618,1.693,552918976,31.892,0.08833,0.23264,17459750,28465000
LMND,"Lemonade, Inc.",Financial Services,Insurance - Property & Casualty,NYQ,XLF,0,,0,,0,,0,,3,2024-11-12 06:30:32.835595,0,,0,,0,,0,,0,,2,2024-07-31 20:10:21.105510,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 50,Loosers 30",Winners 50,2024-07-31 20:10:21.105510,18.040000915527344,3618955776,398800000,143700000,0.804,1.309,600700032,27.262,-0.06719,-0.35103,65962500,-11600000
LMNR,Limoneira Company,Consumer Defensive,Farm Products,NMS,XLP,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,95,2024-08-27 06:34:18.248299,0,,0,,0,,0,,Random 30,Random 30,2024-08-27 06:34:18.248299,24.06999969482422,279166048,2083000,58071000,0.777,1.046,176590000,30.017,-0.00753,-0.010880001,-2543000,27164000
LMPX,"LMP Automotive Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships,PNK,XLY,0,,0,,0,,0,,0,,0,,0,,2,2024-02-09 06:17:13.842033,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-02-09 06:17:13.842033,0.0799999982118606,1909035,18849314,131860320,0.52,1.486,318486368,275.475,0.050890002,0.0019400001,-26301612,32730020
LMRMF,Lomiko Metals Inc.,Basic Materials,Other Industrial Metals & Mining,PNK,XLB,12,2024-05-17 06:20:24.038155,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-05-17 06:20:24.038155,0.0170000009238719,4385007,1057721,0,1.749,1.843,,,-0.06611,-0.11225,-1133339,-1174947
LNKS,Linkers Industries Limited,Industrials,Electrical Equipment & Parts,NCM,XLI,0,,0,,4,2024-12-12 19:38:22.743861,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 10,Winners 10,2024-12-12 19:38:22.743861,5.699999809265137,7124581,30000038,9879853,3.179,4.628,22752162,22.693,-0.030539999,-0.07922,397754,274554
LNSR,"LENSAR, Inc.",Healthcare,Medical Devices,NCM,XLV,0,,5,2024-03-16 06:16:38.741756,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 5,Winners 5,2024-03-16 06:16:38.741756,3.880000114440918,153217344,20309000,2332000,0.841,1.524,58364000,,-0.111719996,-3.50222,,
LNTH,"Lantheus Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NGM,XLV,0,,0,,0,,0,,0,,0,,1,2024-07-10 13:34:06.871203,0,,0,,0,,0,,0,,1,2025-08-07 06:49:38.570252,0,,0,,0,,0,,0,,0,,0,,38,2024-09-11 06:34:05.130758,89,2024-08-22 06:33:28.384448,"Winners 100,Loosers 70,Random 100,Random 120",Random 120,2024-07-10 13:34:06.871203,98.21499633789062,3889268224,695571968,615494016,3.685,4.29,1520653056,52.751,0.13338,0.2471,295474368,527460992
LNVGF,Lenovo Group Limited,Technology,Computer Hardware,PNK,XLK,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,2024-05-23 06:22:59.518249,0,,0,,0,,0,,0,,0,,Random 5,Random 5,2024-05-23 06:22:59.518249,1.4800000190734863,18483003392,4786363904,5732958208,0.618,0.93,69076967424,86.082,0.03023,0.22949,539911872,1099821952
LNW,"Light & Wonder, Inc.",Consumer Cyclical,Gambling,NMS,XLY,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2024-09-25 06:33:40.940814,0,,0,,0,,0,,0,,0,,84,2024-04-12 17:15:12.765617,4,2024-09-19 06:35:16.949450,"Loosers 100,Random 100,Random 120",Random 100,2024-04-12 17:15:12.765617,93.69000244140624,6620028928,136000000,4904999936,1.182,1.775,3195000064,698.718,0.082100004,0.46909,378124992,611000000
LNZA,"LanzaTech Global, Inc.",Industrials,Waste Management,NCM,XLI,1,2025-07-25 06:39:47.853466,2,2024-12-24 06:30:19.323059,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Winners 5",Winners 5,2024-12-24 06:30:19.323059,2.234999895095825,76014928,21189000,64695000,1.641,2.175,48831000,,-0.41809,-2.90047,-33873000,-81872000
LOAR,Loar Holdings Inc.,Industrials,Aerospace & Defense,NYQ,XLI,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,2025-02-14 06:34:38.046493,67,2024-12-05 06:35:05.294914,0,,"Random 70,Random 100",Random 100,2024-12-05 06:35:05.294914,91.8000030517578,6326263296,80498000,286844992,3.022,5.134,425633984,25.92,0.048699997,0.04622,62776624,72518000
LOBEF,Lobe Sciences Ltd.,Healthcare,Biotechnology,OQB,XLV,0,,0,,0,,0,,0,,0,,0,,3,2024-01-23 06:19:03.828676,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2024-01-23 06:19:03.828676,0.0015000000130385,693547,7968218,2472762,2.856,2.869,0,73.014,-0.37201,-4.80973,-527889,-1032774
LODE,Comstock Inc.,Basic Materials,Other Precious Metals & Mining,ASE,XLB,0,,0,,0,,0,,0,,0,,0,,1,2025-01-14 06:30:48.501569,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 1,Loosers 1,2025-01-14 06:30:48.501569,0.2800000011920929,102759360,3906773,22365220,0.886,1.821,3376027,37.558,-0.19579001,-0.83234,-32848704,-15074596
LOGI,Logitech International S.A.,Technology,Computer Hardware,NMS,XLK,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,69,2024-05-31 06:26:13.689548,0,,Random 100,Random 100,2024-05-31 06:26:13.689548,97.76000213623048,14549560320,1487821952,93629000,1.771,2.272,4614386176,4.281,0.1142,0.2866,528036992,791572992
LOOP,"Loop Industries, Inc.",Basic Materials,Specialty Chemicals,NGM,XLB,0,,1,2023-12-15 06:18:11.680668,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,2024-02-06 06:17:40.666659,0,,0,,0,,0,,0,,0,,"Winners 5,Random 5",Random 5,2023-12-15 06:18:11.680668,4.340000152587891,77780992,9748000,3195000,2.665,2.812,11135000,,-0.11969,-4.06938,-759750,-1288000
LOVE,The Lovesac Company,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NGM,XLY,0,,0,,0,,1,2024-09-13 06:30:08.918100,0,,0,,0,,0,,0,,0,,2,2024-12-12 19:39:56.317685,0,,0,,0,,0,,0,,0,,19,2024-10-01 06:37:29.414523,0,,0,,0,,0,,"Winners 30,Loosers 30,Random 30",Random 30,2024-09-13 06:30:08.918100,25.5,260283392,26900000,191636000,0.353,1.605,686358016,95.24,0.02153,0.06728,-21069250,4614000
LOWLF,Lowell Farms Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,PNK,XLV,33,2023-12-13 06:18:13.306791,0,,0,,0,,0,,0,,0,,41,2024-06-05 20:13:20.666923,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Loosers 1,2023-12-13 06:18:13.306791,0.221000000834465,217796,384000,18447000,0.356,0.745,19151000,438.692,-0.15289,-1.4433999,-3624500,-5619000
LPA,Logistic Properties of the Americas,Real Estate,Real Estate - Development,ASE,XLRE,0,,0,,0,,7,2024-07-12 20:11:05.338049,0,,0,,0,,0,,0,,0,,15,2024-06-29 13:03:31.225720,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 30,Loosers 30",Loosers 30,2024-06-29 13:03:31.225720,10.5,196058256,26956478,279344768,1.303,1.482,45218700,100.567,0.01932,0.10609999,-9692489,19855656
LPCN,Lipocine Inc.,Healthcare,Biotechnology,NCM,XLV,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,2024-06-18 20:12:16.552797,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 10,Loosers 10,2024-06-18 20:12:16.552797,7.179999828338623,15676555,17935682,251519,12.464,12.714,4208119,1.468,-0.16761999,-0.23514,-3683327,-4986466
LPDNF,Lepidico Limited,Basic Materials,Other Industrial Metals & Mining,PNK,XLB,3,2025-02-09 19:11:58.411432,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,17,2025-02-09 19:15:18.684629,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Random 1",Random 1,2025-02-09 19:11:58.411432,0.0100999996066093,10910601,4673677,7720560,2.132,2.24,,8.727,-0.03941,-0.07813,-6087990,-5714405
LPG,Dorian LPG Ltd.,Energy,Oil & Gas Midstream,NYQ,XLE,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,199,2024-04-12 17:15:12.765617,22,2024-05-30 20:12:02.920888,0,,0,,"Random 50,Random 70",Random 50,2024-04-12 17:15:12.765617,39.68000030517578,1310137344,277921440,690377536,3.167,3.323,320692000,66.716,0.02484,0.045450002,96916200,132603184
LPSN,"LivePerson, Inc.",Technology,Software - Application,NMS,XLK,0,,4,2024-07-22 19:27:58.639177,0,,0,,0,,0,,0,,0,,1,2024-03-01 06:18:13.284894,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 5,Loosers 5",Winners 5,2024-03-01 06:18:13.284894,1.2699999809265137,113558264,176254000,528857984,1.553,1.652,292024992,,-0.049689997,,-4641250,-19325000
LPTX,"Leap Therapeutics, Inc.",Healthcare,Biotechnology,NCM,XLV,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,57,2024-09-06 06:33:57.720509,0,,0,,0,,0,,0,,0,,Random 5,Random 5,2024-09-06 06:33:57.720509,2.9200000762939453,13078307,32713000,154000,2.381,2.413,,0.739,-0.9605,-2.03495,-35146248,-59263000
LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,NYQ,XLI,0,,0,,0,,0,,0,,0,,1,2024-05-08 21:20:18.987158,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,107,2024-05-21 06:22:01.917307,113,2024-09-17 22:17:11.455332,"Winners 100,Random 100,Random 120",Random 120,2024-05-08 21:20:18.987158,88.13999938964844,6324099072,333000000,378000000,1.59,2.841,2880000000,21.699,0.100530006,0.17528999,219500000,514000000
LQDA,Liquidia Corporation,Healthcare,Biotechnology,NCM,XLV,0,,0,,0,,0,,0,,0,,0,,0,,0,,4,2024-08-19 13:37:55.104676,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 10,Loosers 10,2024-08-19 13:37:55.104676,9.000100135803223,1748157952,169758000,147664992,2.826,2.928,14144000,297.035,-0.37662998,-2.0397902,-64382000,-99235000
LQDT,"Liquidity Services, Inc.",Consumer Cyclical,Internet Retail,NMS,XLY,0,,0,,0,,0,,2,2024-12-12 19:39:02.845611,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,12,2024-12-05 06:34:38.232018,30,2025-02-11 06:34:39.020636,0,,0,,0,,"Winners 50,Random 30,Random 50",Random 50,2024-12-05 06:34:38.232018,25.530000686645508,748748480,166958000,14515000,1.226,1.43,465508000,6.957,0.05881,0.14001,29893750,50774000
LQMT,"Liquidmetal Technologies, Inc.",Industrials,Metal Fabrication,OQB,XLI,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,44,2025-05-08 16:44:03.828127,0,,0,,0,,0,,0,,0,,0,,Random 1,Random 1,2025-05-08 16:44:03.828127,0.1089000031352043,137592752,12997000,0,10.08,10.273,969000,,-0.0709,-0.05988,-588750,-1260000
LQWC,LifeQuest World Corporation,Industrials,Pollution & Treatment Controls,PNK,XLI,27,2024-05-21 06:20:50.071287,0,,0,,0,,0,,0,,0,,8,2024-01-23 06:19:03.828676,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Winners 1,2024-01-23 06:19:03.828676,0.0151000004261732,1036864,303531,0,3.142,3.41,146466,,,,,-168997
LQWDF,LQWD Technologies Corp.,Technology,Software - Application,OQX,XLK,0,,1,2024-12-04 06:33:36.809988,2,2025-06-24 09:14:10.410556,0,,0,,0,,0,,0,,1,2025-06-26 06:40:07.709181,0,,0,,0,,0,,0,,4,2025-03-18 06:37:51.428007,67,2024-11-15 06:38:34.720940,3,2025-06-24 09:18:21.074074,0,,0,,0,,0,,0,,"Winners 5,Winners 10,Loosers 5,Random 1,Random 5,Random 10",Random 5,2024-11-15 06:38:34.720940,1.087499976158142,48801908,1329749,0,15.135,279.122,8178,,-0.07032,-0.14441,-13446091,-1894720
LRN,"Stride, Inc.",Consumer Defensive,Education & Training Services,NYQ,XLP,0,,0,,0,,0,,0,,0,,3,2024-10-23 21:33:25.554237,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,129,2024-04-12 17:15:12.765617,189,2024-05-07 06:21:41.536620,75,2024-11-11 06:33:32.629573,"Winners 100,Random 70,Random 100,Random 120",Random 100,2024-04-12 17:15:12.765617,59.13999938964844,6520039936,386080000,466281984,5.101,5.391,2405317120,57.949,0.12445,0.21685,297651488,432816000
LSAK,"Lesaka Technologies, Inc.",Technology,Software - Infrastructure,NMS,XLK,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,37,2024-11-29 06:34:17.071085,0,,0,,0,,0,,0,,Random 10,Random 10,2024-11-29 06:34:17.071085,5.429999828338623,381059680,71008000,228196992,0.691,1.37,574080000,118.84,0.0069199996,-0.34905,510125,3013000
LSB,"LakeShore Biopharma Co., Ltd",Healthcare,Biotechnology,NCM,XLV,0,,3,2024-11-13 06:30:17.208725,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 5,Winners 5,2024-11-13 06:30:17.208725,3.1600000858306885,28848890,246351232,424464640,0.642,1.021,614961600,72.532,-0.02151,-0.18431,-210463216,-120981728
LSCC,Lattice Semiconductor Corporation,Technology,Semiconductors,NMS,XLK,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,2024-06-03 20:11:45.626583,0,,0,,0,,0,,0,,0,,0,,0,,0,,Loosers 70,Loosers 70,2024-06-03 20:11:45.626583,62.7400016784668,8420472832,107156000,21898000,2.286,3.711,488631008,3.187,0.0234,0.04566,136467248,159856992
LSF,"Laird Superfood, Inc.",Consumer Defensive,Packaged Foods,ASE,XLP,0,,11,2024-03-14 06:17:51.761964,2,2024-10-07 06:30:59.494518,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 5,Winners 10",Winners 5,2024-03-14 06:17:51.761964,1.899999976158142,62890308,4184775,201998,0.997,2.762,47027544,1.51,-0.044310004,-0.08337,-3107932,-3457278
LSH,Lakeside Holding Limited,Industrials,Integrated Freight & Logistics,NCM,XLI,0,,4,2024-07-31 13:33:59.412815,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 5,Winners 5,2024-07-31 13:33:59.412815,3.7881999015808105,10201200,1499257,5850144,0.609,0.739,16270096,780.24,-0.35985002,-6.27143,-3956200,-2386588
LTBR,Lightbridge Corporation,Industrials,Electrical Equipment & Parts,NCM,XLI,0,,0,,3,2024-10-21 06:32:21.742189,5,2024-10-30 06:37:42.587474,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 10,Winners 30",Winners 30,2024-10-21 06:32:21.742189,7.010000228881836,316447008,56929988,0,58.921,59.486,,,-0.21531,-0.32195,-6564722,-10915543
LTCH,"Latch, Inc.",Technology,Software - Application,PNK,XLK,22,2024-05-02 06:19:24.171941,0,,0,,0,,0,,0,,0,,6,2024-05-03 06:19:45.278226,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 1,Loosers 1",Winners 1,2024-05-02 06:19:24.171941,0.6899999976158142,20924670,179536000,24754000,1.967,2.511,44961000,14.635,-0.20427,-0.52472,-19921376,-65586000
LTHCF,Lithium Ionic Corp.,Basic Materials,Other Industrial Metals & Mining,OQB,XLB,1,2024-08-15 20:10:23.582147,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-08-15 20:10:23.582147,0.4300000071525574,78517144,19361708,268741,2.907,2.997,,,-0.75358003,,-20282002,-15525226
LTRN,Lantern Pharma Inc.,Healthcare,Biotechnology,NCM,XLV,0,,0,,17,2024-03-09 06:18:37.761719,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 10,Winners 10,2024-03-09 06:18:37.761719,8.270000457763672,53815652,19721652,194931,4.601,4.858,,1.162,-0.43683997,-0.75663,-11951921,-19120288
LTRX,"Lantronix, Inc.",Technology,Communication Equipment,NCM,XLK,0,,0,,1,2024-01-17 06:18:24.800489,0,,0,,0,,0,,0,,1,2024-02-10 06:16:27.045420,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,"Winners 10,Loosers 5",Winners 10,2024-01-17 06:18:24.800489,6.929999828338623,116282000,19999000,22129000,1.585,2.677,143159008,29.322,-0.017339999,-0.108830005,12461500,8508000
LTSRF,Lotus Resources Limited,Basic Materials,Other Industrial Metals & Mining,OQX,XLB,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,185,2024-03-12 06:18:15.180432,0,,0,,0,,0,,0,,0,,0,,Random 1,Random 1,2024-03-12 06:18:15.180432,0.2599999904632568,256160880,132840464,132570,28.672,29.824,21158,0.053,-0.06284,-0.1616,-32044812,-16534283
LTUM,Lithium Corporation,Basic Materials,Other Industrial Metals & Mining,OQB,XLB,3,2024-06-25 20:11:24.152920,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,Winners 1,Winners 1,2024-06-25 20:11:24.152920,0.0399999991059303,4008328,3064533,0,1.274,1.279,,,-0.11849,-0.77511,-245927,-612427
